,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age,address,postcode,state,country,property_valuation
4984,15363,37,173,2017-12-15,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,0099-12-18 00:00:00,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,23,2 Randy Point,2766,NSW,Australia,8
4985,16845,3,173,2017-02-03,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0104-07-22 00:00:00,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,23,2 Randy Point,2766,NSW,Australia,8
4986,16953,67,173,2017-09-01,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,0104-02-09 00:00:00,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,23,2 Randy Point,2766,NSW,Australia,8
4987,1450,49,2611,2017-07-01,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,0113-06-06 00:00:00,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,29,23426 Transport Center,2218,NSW,Australia,10
4988,10370,56,2611,2017-10-15,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,0098-10-05 00:00:00,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,29,23426 Transport Center,2218,NSW,Australia,10
4989,12433,22,2611,2017-07-30,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,0094-07-16 00:00:00,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,29,23426 Transport Center,2218,NSW,Australia,10
4990,13508,94,2611,2017-12-28,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,0114-06-11 00:00:00,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,29,23426 Transport Center,2218,NSW,Australia,10
4991,14837,78,2611,2017-10-10,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,0105-07-27 00:00:00,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,29,23426 Transport Center,2218,NSW,Australia,10
4992,17711,13,2611,2017-09-23,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,0117-07-11 00:00:00,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,29,23426 Transport Center,2218,NSW,Australia,10
4993,19162,98,2611,2017-09-01,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,0105-01-17 00:00:00,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,29,23426 Transport Center,2218,NSW,Australia,10
4994,1451,44,2351,2017-11-05,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,0104-02-18 00:00:00,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,28,0866 Pennsylvania Junction,3181,VIC,Australia,10
4995,7503,2,2351,2017-07-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,0113-12-04 00:00:00,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,28,0866 Pennsylvania Junction,3181,VIC,Australia,10
4996,8130,85,2351,2017-02-15,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,0104-01-07 00:00:00,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,28,0866 Pennsylvania Junction,3181,VIC,Australia,10
4997,8938,61,2351,2017-05-15,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,0106-10-24 00:00:00,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,28,0866 Pennsylvania Junction,3181,VIC,Australia,10
4998,9079,79,2351,2017-01-22,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,0114-09-18 00:00:00,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,28,0866 Pennsylvania Junction,3181,VIC,Australia,10
4999,18327,24,2351,2017-03-04,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,0112-05-08 00:00:00,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,28,0866 Pennsylvania Junction,3181,VIC,Australia,10
5000,18761,49,2351,2017-08-27,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,0113-04-12 00:00:00,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,28,0866 Pennsylvania Junction,3181,VIC,Australia,10
5001,1454,1,2608,2017-12-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,0106-08-11 00:00:00,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,44,28634 Nova Circle,3127,VIC,Australia,12
5002,8017,79,2608,2017-10-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,0114-09-18 00:00:00,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,44,28634 Nova Circle,3127,VIC,Australia,12
5003,13426,66,2608,2017-03-20,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,0106-10-24 00:00:00,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,44,28634 Nova Circle,3127,VIC,Australia,12
5004,15313,86,2608,2017-10-13,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,0100-07-27 00:00:00,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,44,28634 Nova Circle,3127,VIC,Australia,12
5005,16876,91,2608,2017-07-04,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,0095-08-11 00:00:00,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,44,28634 Nova Circle,3127,VIC,Australia,12
5006,17692,6,2608,2017-04-22,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,0105-09-30 00:00:00,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,44,28634 Nova Circle,3127,VIC,Australia,12
5007,18191,84,2608,2017-10-30,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,0100-07-27 00:00:00,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,44,28634 Nova Circle,3127,VIC,Australia,12
5008,1455,36,1761,2017-09-03,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,0098-05-11 00:00:00,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,45,2 Portage Avenue,2170,NSW,Australia,9
5009,4064,96,1761,2017-10-25,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,0095-08-11 00:00:00,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,45,2 Portage Avenue,2170,NSW,Australia,9
5010,8854,11,1761,2017-11-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,0108-08-05 00:00:00,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,45,2 Portage Avenue,2170,NSW,Australia,9
5011,14822,54,1761,2017-12-12,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,0092-01-22 00:00:00,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,45,2 Portage Avenue,2170,NSW,Australia,9
5012,17498,35,1761,2017-03-29,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,0096-12-19 00:00:00,Kassi,List,Female,96,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,45,2 Portage Avenue,2170,NSW,Australia,9
5013,1456,65,1957,2017-05-01,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,0116-05-22 00:00:00,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,42,00969 Gale Way,3108,VIC,Australia,10
5014,1463,21,1957,2017-08-05,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,0097-04-06 00:00:00,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,42,00969 Gale Way,3108,VIC,Australia,10
5015,4127,43,1957,2017-12-11,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,0100-12-05 00:00:00,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,42,00969 Gale Way,3108,VIC,Australia,10
5016,6692,96,1957,2017-06-03,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,0103-10-12 00:00:00,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,42,00969 Gale Way,3108,VIC,Australia,10
5017,7726,58,1957,2017-06-14,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,0116-10-19 00:00:00,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,42,00969 Gale Way,3108,VIC,Australia,10
5018,7920,31,1957,2017-01-16,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,0107-11-12 00:00:00,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,42,00969 Gale Way,3108,VIC,Australia,10
5019,9042,15,1957,2017-10-10,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,0106-12-09 00:00:00,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,42,00969 Gale Way,3108,VIC,Australia,10
5020,10390,52,1957,2017-04-07,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,0102-11-27 00:00:00,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,42,00969 Gale Way,3108,VIC,Australia,10
5021,11871,36,1957,2017-06-19,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,0096-12-19 00:00:00,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,42,00969 Gale Way,3108,VIC,Australia,10
5022,18431,51,1957,2017-03-21,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,0113-04-12 00:00:00,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,42,00969 Gale Way,3108,VIC,Australia,10
5023,1460,7,163,2017-07-06,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,0096-12-19 00:00:00,Kessia,Helder,Female,58,1976-09-06,Librarian,Entertainment,High Net Worth,N,Yes,14.0,43,65105 Sommers Pass,3016,VIC,Australia,10
5024,13650,52,163,2017-09-07,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,0092-08-05 00:00:00,Kessia,Helder,Female,58,1976-09-06,Librarian,Entertainment,High Net Worth,N,Yes,14.0,43,65105 Sommers Pass,3016,VIC,Australia,10
5025,1462,33,3101,2017-10-06,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,0109-03-21 00:00:00,Paxton,Lermit,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0,32,6 Kings Avenue,2135,NSW,Australia,12
5026,5946,0,3101,2017-10-02,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,0106-05-12 00:00:00,Paxton,Lermit,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0,32,6 Kings Avenue,2135,NSW,Australia,12
5027,16119,33,3101,2017-10-30,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,0109-03-21 00:00:00,Paxton,Lermit,Male,68,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0,32,6 Kings Avenue,2135,NSW,Australia,12
5028,1465,7,1659,2017-05-20,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,0112-03-17 00:00:00,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,30,82598 Arkansas Hill,2088,NSW,Australia,12
5029,1855,43,1659,2017-10-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,0104-09-10 00:00:00,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,30,82598 Arkansas Hill,2088,NSW,Australia,12
5030,7629,54,1659,2017-04-24,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,0116-04-12 00:00:00,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,30,82598 Arkansas Hill,2088,NSW,Australia,12
5031,10585,91,1659,2017-05-14,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,0105-07-27 00:00:00,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,30,82598 Arkansas Hill,2088,NSW,Australia,12
5032,11945,90,1659,2017-05-15,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,0112-05-10 00:00:00,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,30,82598 Arkansas Hill,2088,NSW,Australia,12
5033,13029,0,1659,2017-06-05,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,0101-05-24 00:00:00,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,30,82598 Arkansas Hill,2088,NSW,Australia,12
5034,17173,23,1659,2017-10-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,0094-04-21 00:00:00,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,30,82598 Arkansas Hill,2088,NSW,Australia,12
5035,1466,69,1700,2017-08-24,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,0116-08-11 00:00:00,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,50,906 Pawling Place,4352,QLD,Australia,6
5036,6198,58,1700,2017-06-10,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,0094-07-21 00:00:00,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,50,906 Pawling Place,4352,QLD,Australia,6
5037,18087,0,1700,2017-08-28,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,0103-10-12 00:00:00,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,50,906 Pawling Place,4352,QLD,Australia,6
5038,18495,0,1700,2017-10-06,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,0092-05-06 00:00:00,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,50,906 Pawling Place,4352,QLD,Australia,6
5039,19011,0,1700,2017-05-27,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,0103-10-12 00:00:00,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,50,906 Pawling Place,4352,QLD,Australia,6
5040,19976,35,1700,2017-10-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,0117-11-16 00:00:00,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,50,906 Pawling Place,4352,QLD,Australia,6
5041,1469,93,325,2017-05-13,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,0117-03-31 00:00:00,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,48,0 Coolidge Avenue,4122,QLD,Australia,8
5042,5296,43,325,2017-05-18,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,0104-02-18 00:00:00,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,48,0 Coolidge Avenue,4122,QLD,Australia,8
5043,12410,55,325,2017-07-08,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,0094-06-24 00:00:00,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,48,0 Coolidge Avenue,4122,QLD,Australia,8
5044,16429,33,325,2017-04-24,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,0111-06-09 00:00:00,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,48,0 Coolidge Avenue,4122,QLD,Australia,8
5045,17766,31,325,2017-08-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,0111-06-09 00:00:00,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,48,0 Coolidge Avenue,4122,QLD,Australia,8
5046,19899,57,325,2017-04-06,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,0099-12-18 00:00:00,Anthia,Ghilardini,Female,98,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,48,0 Coolidge Avenue,4122,QLD,Australia,8
5047,1470,55,1104,2017-12-19,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,0104-07-22 00:00:00,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,60,22669 Lien Center,2565,NSW,Australia,6
5048,2807,97,1104,2017-09-25,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,0117-03-31 00:00:00,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,60,22669 Lien Center,2565,NSW,Australia,6
5049,8260,92,1104,2017-07-09,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,0104-01-07 00:00:00,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,60,22669 Lien Center,2565,NSW,Australia,6
5050,8923,6,1104,2017-03-09,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,0104-02-09 00:00:00,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,60,22669 Lien Center,2565,NSW,Australia,6
5051,13731,21,1104,2017-06-18,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,0097-04-06 00:00:00,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,60,22669 Lien Center,2565,NSW,Australia,6
5052,16181,23,1104,2017-03-08,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,0094-10-03 00:00:00,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,60,22669 Lien Center,2565,NSW,Australia,6
5053,16721,15,1104,2017-04-23,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,0106-12-09 00:00:00,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,60,22669 Lien Center,2565,NSW,Australia,6
5054,1472,27,2715,2017-06-27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,0100-06-24 00:00:00,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,57,75 Loftsgordon Hill,3147,VIC,Australia,11
5055,2091,54,2715,2017-08-02,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,0110-04-14 00:00:00,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,57,75 Loftsgordon Hill,3147,VIC,Australia,11
5056,2664,42,2715,2017-09-17,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,0109-03-21 00:00:00,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,57,75 Loftsgordon Hill,3147,VIC,Australia,11
5057,5856,100,2715,2017-05-18,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,0092-05-06 00:00:00,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,57,75 Loftsgordon Hill,3147,VIC,Australia,11
5058,17270,51,2715,2017-05-22,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,0113-04-12 00:00:00,Umberto,Cappineer,Male,27,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,57,75 Loftsgordon Hill,3147,VIC,Australia,11
5059,1477,13,1699,2017-09-03,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,0106-12-09 00:00:00,Poul,Dumphy,Male,33,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,62,3205 Service Park,2158,NSW,Australia,10
5060,2975,8,1699,2017-10-10,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,0108-08-05 00:00:00,Poul,Dumphy,Male,33,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,62,3205 Service Park,2158,NSW,Australia,10
5061,4595,11,1699,2017-07-13,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,0110-03-10 00:00:00,Poul,Dumphy,Male,33,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,62,3205 Service Park,2158,NSW,Australia,10
5062,9509,89,1699,2017-03-23,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,0106-05-12 00:00:00,Poul,Dumphy,Male,33,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,62,3205 Service Park,2158,NSW,Australia,10
5063,10590,6,1699,2017-06-01,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,0108-08-05 00:00:00,Poul,Dumphy,Male,33,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,62,3205 Service Park,2158,NSW,Australia,10
5064,11662,31,1699,2017-09-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,0107-11-12 00:00:00,Poul,Dumphy,Male,33,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,62,3205 Service Park,2158,NSW,Australia,10
5065,12779,58,1699,2017-08-22,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,0099-12-18 00:00:00,Poul,Dumphy,Male,33,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,62,3205 Service Park,2158,NSW,Australia,10
5066,1479,57,1554,2017-09-06,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,0095-09-10 00:00:00,Land,Aarons,Male,83,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,3.0,25,277 Maple Circle,2768,NSW,Australia,8
5067,2867,16,1554,2017-08-18,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,0093-10-12 00:00:00,Land,Aarons,Male,83,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,3.0,25,277 Maple Circle,2768,NSW,Australia,8
5068,4380,20,1554,2017-06-29,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,0115-03-05 00:00:00,Land,Aarons,Male,83,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,3.0,25,277 Maple Circle,2768,NSW,Australia,8
5069,7682,3,1554,2017-11-11,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,0112-08-25 00:00:00,Land,Aarons,Male,83,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,3.0,25,277 Maple Circle,2768,NSW,Australia,8
5070,11936,85,1554,2017-08-06,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,0100-06-24 00:00:00,Land,Aarons,Male,83,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,3.0,25,277 Maple Circle,2768,NSW,Australia,8
5071,16790,89,1554,2017-08-09,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,0117-07-11 00:00:00,Land,Aarons,Male,83,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,3.0,25,277 Maple Circle,2768,NSW,Australia,8
5072,19451,90,1554,2017-12-10,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,0110-03-10 00:00:00,Land,Aarons,Male,83,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,3.0,25,277 Maple Circle,2768,NSW,Australia,8
